"""bundesland"",""bezirk"",""gemeinde"",""gem_id"",""gem_plz"",""city"",""ort_plz"",""bu_lat"",""bu_lon"",""be_lat"",""be_lon"",""g_lat"",""g_lon"",""lat"",""lon"""
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Mettersdorf am Saßbach"",""8093"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.804844,15.711125"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Mettersdorf am Saßbach"",""8422"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.804844,15.711125"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Rannersdorf am Saßbach"",""8092"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.797062,15.705901"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Rohrbach am Rosenberg"",""8092"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.785124,15.701525"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Rohrbach am Rosenberg"",""8093"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.785124,15.701525"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Zehensdorf"",""8092"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.823945,15.725577"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Zehensdorf"",""8093"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.823945,15.725577"
"Steiermark,""Radkersburg"",""Mettersdorf am Saßbach"",61510,8092,""Zehensdorf"",""8421"",47.2201,14.8675,46.754689,15.846315,46.804844,15.711125,46.823945,15.725577"
"Steiermark,""Radkersburg"",""Mureck"",61511,8480,""Mureck"",""8480"",47.2201,14.8675,46.754689,15.846315,46.707817,15.774622,46.707817,15.774622"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Lichendorf"",""8473"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.71099,15.696577"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Oberschwarza"",""8471"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.712036,15.656569"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Seibersdorf bei Sankt Veit"",""8423"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.734342,15.662693"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Seibersdorf bei Sankt Veit"",""8471"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.734342,15.662693"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Unterschwarza"",""8471"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.712287,15.671175"
"Steiermark,""Radkersburg"",""Murfeld"",61512,8473,""Weitersfeld an der Mur"",""8473"",47.2201,14.8675,46.754689,15.846315,46.711158,15.697136,46.704691,15.726911"
"Steiermark,""Radkersburg"",""Bad Radkersburg"",61513,8490,""Bad Radkersburg"",""8490"",47.2201,14.8675,46.754689,15.846315,46.687508,15.987204,46.687508,15.987204"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Altneudörfl"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.691623,15.977356"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Altneudörfl"",""8492"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.691623,15.977356"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Dedenitz"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.688953,16.031098"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Goritz bei Radkersburg"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.715437,15.996303"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Hummersdorf"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.707314,15.98034"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Laafeld"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.686824,16.004235"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Pfarrsdorf"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.707574,15.964461"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Pridahof"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.717521,15.980134"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Sicheldorf"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.680041,16.030195"
"Steiermark,""Radkersburg"",""Radkersburg Umgebung"",61514,8490,""Zelting"",""8490"",47.2201,14.8675,46.754689,15.846315,46.693216,15.993051,46.708235,16.023395"
"Steiermark,""Radkersburg"",""Ratschendorf"",61515,8483,""Ratschendorf"",""8482"",47.2201,14.8675,46.754689,15.846315,46.743092,15.817129,46.743092,15.817129"
"Steiermark,""Radkersburg"",""Ratschendorf"",61515,8483,""Ratschendorf"",""8483"",47.2201,14.8675,46.754689,15.846315,46.743092,15.817129,46.743092,15.817129"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Edla"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.797245,15.779221"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Entschendorf am Ottersbach"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.811106,15.762136"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Oberrosenberg"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.793998,15.731513"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Perbersdorf bei Sankt Peter"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.807146,15.79677"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Sankt Peter am Ottersbach"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.79892,15.75952"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Wiersdorf"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.825181,15.755792"
"Steiermark,""Radkersburg"",""Sankt Peter am Ottersbach"",61516,8093,""Wittmannsdorf"",""8093"",47.2201,14.8675,46.754689,15.846315,46.79892,15.75952,46.779466,15.766287"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Hart bei Straden"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.777764,15.858819"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Hart bei Straden"",""8483"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.777764,15.858819"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Kronnersdorf"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.805043,15.850595"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Marktl"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.802332,15.882224"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Nägelsdorf"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.792709,15.836675"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Nägelsdorf"",""8483"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.792709,15.836675"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Schwabau"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.809315,15.848792"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Straden"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.80626,15.870705"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Waasen am Berg"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.818815,15.846152"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Waldprecht"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.779921,15.874579"
"Steiermark,""Radkersburg"",""Straden"",61517,8345,""Wieden-Klausen"",""8345"",47.2201,14.8675,46.754689,15.846315,46.80626,15.870705,46.786828,15.85386"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Größing"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.800498,15.93281"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Jörgen"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.774264,15.944461"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Laasen"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.775765,15.923363"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Patzen"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.780999,15.9401"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Pichla bei Radkersburg"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.790925,15.953197"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Pichla bei Radkersburg"",""8493"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.790925,15.953197"
"Steiermark,""Radkersburg"",""Tieschen"",61518,8355,""Tieschen"",""8355"",47.2201,14.8675,46.754689,15.846315,46.786319,15.945069,46.786319,15.945069"
"Steiermark,""Radkersburg"",""Trössing"",61519,8342,""Trössing"",""8342"",47.2201,14.8675,46.754689,15.846315,46.826445,15.819824,46.826445,15.819824"
"Steiermark,""Radkersburg"",""Trössing"",61519,8342,""Trössing"",""8345"",47.2201,14.8675,46.754689,15.846315,46.826445,15.819824,46.826445,15.819824"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Perbersdorf bei Sankt Veit"",""8423"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.75941,15.677441"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Pichla bei Mureck"",""8423"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.734406,15.706073"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Pichla bei Mureck"",""8481"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.734406,15.706073"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Priebing"",""8481"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.759461,15.738217"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Siebing"",""8481"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.774274,15.706417"
"Steiermark,""Radkersburg"",""Weinburg am Saßbach"",61520,8481,""Weinburg am Saßbach"",""8481"",47.2201,14.8675,46.754689,15.846315,46.753837,15.721202,46.753837,15.721202"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Bärnbach"",""8570"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.070394,15.128774"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Bärnbach"",""8572"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.070394,15.128774"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Bärnbach"",""8582"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.070394,15.128774"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Hochtregist"",""8570"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.085393,15.143573"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Hochtregist"",""8572"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.085393,15.143573"
"Steiermark,""Voitsberg"",""Bärnbach"",61601,8572,""Hochtregist"",""8573"",47.2201,14.8675,47.049478,15.150015,47.070394,15.128774,47.085393,15.143573"
"Steiermark,""Voitsberg"",""Edelschrott"",61602,8583,""Edelschrott"",""8580"",47.2201,14.8675,47.049478,15.150015,47.021546,15.051026,47.021546,15.051026"
"Steiermark,""Voitsberg"",""Edelschrott"",61602,8583,""Edelschrott"",""8583"",47.2201,14.8675,47.049478,15.150015,47.021546,15.051026,47.021546,15.051026"
"Steiermark,""Voitsberg"",""Edelschrott"",61602,8583,""Kreuzberg"",""8580"",47.2201,14.8675,47.049478,15.150015,47.021546,15.051026,47.030549,15.008931"
"Steiermark,""Voitsberg"",""Edelschrott"",61602,8583,""Kreuzberg"",""8583"",47.2201,14.8675,47.049478,15.150015,47.021546,15.051026,47.030549,15.008931"
"Steiermark,""Voitsberg"",""Gallmannsegg"",61603,8573,""Gallmannsegg"",""8573"",47.2201,14.8675,47.049478,15.150015,47.159197,15.09718,47.159197,15.09718"
"Steiermark,""Voitsberg"",""Gallmannsegg"",61603,8573,""Hadergasse"",""8573"",47.2201,14.8675,47.049478,15.150015,47.159197,15.09718,47.183357,15.108468"
"Steiermark,""Voitsberg"",""Geistthal"",61604,8153,""Eggartsberg"",""8153"",47.2201,14.8675,47.049478,15.150015,47.171025,15.165214,47.128696,15.159837"
"Steiermark,""Voitsberg"",""Geistthal"",61604,8153,""Geistthal"",""8153"",47.2201,14.8675,47.049478,15.150015,47.171025,15.165214,47.171025,15.165214"
"Steiermark,""Voitsberg"",""Geistthal"",61604,8153,""Kleinalpe"",""8153"",47.2201,14.8675,47.049478,15.150015,47.171025,15.165214,47.175902,15.164414"
"Steiermark,""Voitsberg"",""Geistthal"",61604,8153,""Sonnleiten"",""8153"",47.2201,14.8675,47.049478,15.150015,47.171025,15.165214,47.151573,15.130242"
"Steiermark,""Voitsberg"",""Gößnitz"",61605,8591,""Hochgößnitz"",""8583"",47.2201,14.8675,47.049478,15.150015,47.05078,15.024426,47.054384,14.99038"
"Steiermark,""Voitsberg"",""Gößnitz"",61605,8591,""Hochgößnitz"",""8591"",47.2201,14.8675,47.049478,15.150015,47.05078,15.024426,47.054384,14.99038"
"Steiermark,""Voitsberg"",""Gößnitz"",61605,8591,""Niedergößnitz"",""8580"",47.2201,14.8675,47.049478,15.150015,47.05078,15.024426,47.05305,15.019554"
"Steiermark,""Voitsberg"",""Gößnitz"",61605,8591,""Niedergößnitz"",""8591"",47.2201,14.8675,47.049478,15.150015,47.05078,15.024426,47.05305,15.019554"
"Steiermark,""Voitsberg"",""Graden"",61606,8593,""Graden"",""8580"",47.2201,14.8675,47.049478,15.150015,47.13149,15.033913,47.13149,15.033913"
"Steiermark,""Voitsberg"",""Graden"",61606,8593,""Graden"",""8592"",47.2201,14.8675,47.049478,15.150015,47.13149,15.033913,47.13149,15.033913"
"Steiermark,""Voitsberg"",""Graden"",61606,8593,""Graden"",""8593"",47.2201,14.8675,47.049478,15.150015,47.13149,15.033913,47.13149,15.033913"
"Steiermark,""Voitsberg"",""Kainach bei Voitsberg"",61608,8573,""Breitenbach"",""8573"",47.2201,14.8675,47.049478,15.150015,47.14086,15.092018,47.154985,15.061114"
"Steiermark,""Voitsberg"",""Kainach bei Voitsberg"",61608,8573,""Breitenbach"",""8593"",47.2201,14.8675,47.049478,15.150015,47.14086,15.092018,47.154985,15.061114"
"Steiermark,""Voitsberg"",""Kainach bei Voitsberg"",61608,8573,""Kainach bei Voitsberg"",""8573"",47.2201,14.8675,47.049478,15.150015,47.14086,15.092018,47.14086,15.092018"
"Steiermark,""Voitsberg"",""Kainach bei Voitsberg"",61608,8573,""Oswaldgraben"",""8573"",47.2201,14.8675,47.049478,15.150015,47.14086,15.092018,47.159541,15.061292"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Gradenberg"",""8580"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.100584,15.028391"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Köflach"",""8580"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.064473,15.083812"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Köflach"",""8591"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.064473,15.083812"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Piber"",""8572"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.080282,15.101136"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Piber"",""8580"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.080282,15.101136"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Piber"",""8582"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.080282,15.101136"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Pichling bei Köflach"",""8580"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.049947,15.07184"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Pichling bei Köflach"",""8591"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.049947,15.07184"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Puchbach"",""8580"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.049399,15.054608"
"Steiermark,""Voitsberg"",""Köflach"",61609,8580,""Puchbach"",""8591"",47.2201,14.8675,47.049478,15.150015,47.064473,15.083812,47.049399,15.054608"
"Steiermark,""Voitsberg"",""Kohlschwarz"",61610,8573,""Hemmerberg"",""8572"",47.2201,14.8675,47.049478,15.150015,47.11411,15.130534,47.120719,15.107352"
"Steiermark,""Voitsberg"",""Kohlschwarz"",61610,8573,""Hemmerberg"",""8573"",47.2201,14.8675,47.049478,15.150015,47.11411,15.130534,47.120719,15.107352"
"Steiermark,""Voitsberg"",""Kohlschwarz"",61610,8573,""Kohlschwarz"",""8573"",47.2201,14.8675,47.049478,15.150015,47.11411,15.130534,47.11411,15.130534"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Gaisfeld"",""8564"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,47.020217,15.198811"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Gasselberg"",""8152"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,47.025176,15.202611"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Gasselberg"",""8564"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,47.025176,15.202611"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Kleingaisfeld"",""8564"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,47.024161,15.215027"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Krottendorf bei Ligist"",""8563"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,46.991922,15.210765"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Krottendorf bei Ligist"",""8564"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,46.991922,15.210765"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Krottendorf bei Ligist"",""8570"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,46.991922,15.210765"
"Steiermark,""Voitsberg"",""Krottendorf-Gaisfeld"",61611,8564,""Muggauberg"",""8564"",47.2201,14.8675,47.049478,15.150015,47.020217,15.198811,47.04065,15.219111"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Dietenberg"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.996955,15.221152"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Dietenberg"",""8564"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.996955,15.221152"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Grabenwarth"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.984484,15.227224"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Ligist Markt"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.984172,15.282614"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Ligistberg"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.996716,15.200978"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Ligistberg"",""8564"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.996716,15.200978"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Oberwald"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.970371,15.177498"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Steinberg"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.965396,15.209215"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Unterwald"",""8563"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.991177,15.157322"
"Steiermark,""Voitsberg"",""Ligist"",61612,8563,""Unterwald"",""8564"",47.2201,14.8675,47.049478,15.150015,46.993714,15.207022,46.991177,15.157322"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Kemetberg"",""8591"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.069487,15.024244"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Kirchberg"",""8580"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.078766,15.051034"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Kirchberg"",""8591"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.078766,15.051034"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Kirchberg"",""8592"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.078766,15.051034"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Maria Lankowitz"",""8580"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.06383,15.062935"
"Steiermark,""Voitsberg"",""Maria Lankowitz"",61613,8591,""Maria Lankowitz"",""8591"",47.2201,14.8675,47.049478,15.150015,47.06383,15.062935,47.06383,15.062935"
"Steiermark,""Voitsberg"",""Modriach"",61614,8583,""Modriach"",""8583"",47.2201,14.8675,47.049478,15.150015,46.958178,15.060288,46.958178,15.060288"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Bubendorf"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.989832,15.247272"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Fluttendorf"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.977136,15.282549"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Gießenberg"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.959511,15.299535"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Kniezenberg"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.966697,15.275634"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Mooskirchen"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.985772,15.280619"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Neudorf bei Mooskirchen"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.969286,15.299894"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Rauchegg"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.970332,15.235864"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Rubmannsberg"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.981193,15.246481"
"Steiermark,""Voitsberg"",""Mooskirchen"",61615,8562,""Stögersdorf"",""8562"",47.2201,14.8675,47.049478,15.150015,46.985772,15.280619,46.985163,15.261024"
"Steiermark,""Voitsberg"",""Pack"",61616,8583,""Pack"",""8583"",47.2201,14.8675,47.049478,15.150015,46.977804,14.98397,46.977804,14.98397"
"Steiermark,""Voitsberg"",""Pack"",61616,8583,""Pack"",""9451"",47.2201,14.8675,47.049478,15.150015,46.977804,14.98397,46.977804,14.98397"
"Steiermark,""Voitsberg"",""Piberegg"",61617,8572,""Piberegg"",""8572"",47.2201,14.8675,47.049478,15.150015,47.110596,15.067957,47.110596,15.067957"
"Steiermark,""Voitsberg"",""Piberegg"",61617,8572,""Piberegg"",""8580"",47.2201,14.8675,47.049478,15.150015,47.110596,15.067957,47.110596,15.067957"
"Steiermark,""Voitsberg"",""Piberegg"",61617,8572,""Piberegg"",""8593"",47.2201,14.8675,47.049478,15.150015,47.110596,15.067957,47.110596,15.067957"
"Steiermark,""Voitsberg"",""Piberegg"",61617,8572,""Piberegg Rollsiedlung"",""8572"",47.2201,14.8675,47.049478,15.150015,47.110596,15.067957,NA,NA"
"Steiermark,""Voitsberg"",""Rosental an der Kainach"",61618,8582,""Rosental an der Kainach"",""8570"",47.2201,14.8675,47.049478,15.150015,47.05523,15.114143,47.05523,15.114143"
"Steiermark,""Voitsberg"",""Rosental an der Kainach"",61618,8582,""Rosental an der Kainach"",""8580"",47.2201,14.8675,47.049478,15.150015,47.05523,15.114143,47.05523,15.114143"
"Steiermark,""Voitsberg"",""Rosental an der Kainach"",61618,8582,""Rosental an der Kainach"",""8582"",47.2201,14.8675,47.049478,15.150015,47.05523,15.114143,47.05523,15.114143"
"Steiermark,""Voitsberg"",""Salla"",61619,8592,""Salla"",""8592"",47.2201,14.8675,47.049478,15.150015,47.108073,14.972121,47.108073,14.972121"
"Steiermark,""Voitsberg"",""Salla"",61619,8592,""Salla"",""8593"",47.2201,14.8675,47.049478,15.150015,47.108073,14.972121,47.108073,14.972121"
"Steiermark,""Voitsberg"",""Salla"",61619,8592,""Salla"",""8741"",47.2201,14.8675,47.049478,15.150015,47.108073,14.972121,47.108073,14.972121"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Hallersdorf"",""8564"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,46.995098,15.239426"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Hallersdorf"",""8565"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,46.995098,15.239426"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Hausdorf"",""8152"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.031145,15.2583"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Hausdorf"",""8565"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.031145,15.2583"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Köppling"",""8565"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.0103,15.242005"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Moosing"",""8561"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.001958,15.256138"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Moosing"",""8565"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.001958,15.256138"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Muggauberg"",""8564"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.04065,15.219111"
"Steiermark,""Voitsberg"",""Sankt Johann-Köppling"",61620,8565,""Muggauberg"",""8565"",47.2201,14.8675,47.049478,15.150015,47.0103,15.242005,47.04065,15.219111"
