"store","item","longitude","year","month","day","weekday","qty","date"
"64","434",-1.071157,2019,4,20,"Samstag",29,"2019-04-20"
"64","374",-1.071157,2019,4,25,"Donnerstag",56,"2019-04-25"
"64","348",-1.071157,2019,4,25,"Donnerstag",112,"2019-04-25"
"64","355",-1.071157,2019,4,25,"Donnerstag",107,"2019-04-25"
"64","351",-1.071157,2019,4,25,"Donnerstag",80,"2019-04-25"
"64","354",-1.071157,2019,4,25,"Donnerstag",52,"2019-04-25"
"64","349",-1.071157,2019,4,25,"Donnerstag",64,"2019-04-25"
"64","347",-1.071157,2019,4,25,"Donnerstag",72,"2019-04-25"
"64","352",-1.071157,2019,4,25,"Donnerstag",124,"2019-04-25"
"64","346",-1.071157,2019,4,25,"Donnerstag",115,"2019-04-25"
"64","434",-1.071157,2019,4,25,"Donnerstag",43,"2019-04-25"
"64","374",-1.071157,2019,4,22,"Montag",63,"2019-04-22"
"64","348",-1.071157,2019,4,22,"Montag",154,"2019-04-22"
"64","355",-1.071157,2019,4,22,"Montag",110,"2019-04-22"
"64","351",-1.071157,2019,4,22,"Montag",111,"2019-04-22"
"64","354",-1.071157,2019,4,22,"Montag",57,"2019-04-22"
"64","349",-1.071157,2019,4,22,"Montag",65,"2019-04-22"
"64","347",-1.071157,2019,4,22,"Montag",108,"2019-04-22"
"64","352",-1.071157,2019,4,22,"Montag",170,"2019-04-22"
"64","346",-1.071157,2019,4,22,"Montag",170,"2019-04-22"
"64","434",-1.071157,2019,4,22,"Montag",50,"2019-04-22"
"64","374",-1.071157,2019,4,23,"Dienstag",60,"2019-04-23"
"64","348",-1.071157,2019,4,23,"Dienstag",155,"2019-04-23"
"64","355",-1.071157,2019,4,23,"Dienstag",109,"2019-04-23"
"64","351",-1.071157,2019,4,23,"Dienstag",104,"2019-04-23"
"64","354",-1.071157,2019,4,23,"Dienstag",59,"2019-04-23"
"64","349",-1.071157,2019,4,23,"Dienstag",67,"2019-04-23"
"64","347",-1.071157,2019,4,23,"Dienstag",105,"2019-04-23"
"64","352",-1.071157,2019,4,23,"Dienstag",181,"2019-04-23"
"64","346",-1.071157,2019,4,23,"Dienstag",173,"2019-04-23"
"64","434",-1.071157,2019,4,23,"Dienstag",51,"2019-04-23"
"64","374",-1.071157,2019,4,24,"Mittwoch",63,"2019-04-24"
"64","348",-1.071157,2019,4,24,"Mittwoch",177,"2019-04-24"
"64","355",-1.071157,2019,4,24,"Mittwoch",119,"2019-04-24"
"64","351",-1.071157,2019,4,24,"Mittwoch",116,"2019-04-24"
"64","354",-1.071157,2019,4,24,"Mittwoch",57,"2019-04-24"
"64","349",-1.071157,2019,4,24,"Mittwoch",71,"2019-04-24"
"64","347",-1.071157,2019,4,24,"Mittwoch",115,"2019-04-24"
"64","352",-1.071157,2019,4,24,"Mittwoch",199,"2019-04-24"
"64","346",-1.071157,2019,4,24,"Mittwoch",208,"2019-04-24"
"64","434",-1.071157,2019,4,24,"Mittwoch",51,"2019-04-24"
"64","374",-1.071157,2019,4,29,"Montag",63,"2019-04-29"
"64","348",-1.071157,2019,4,29,"Montag",157,"2019-04-29"
"64","355",-1.071157,2019,4,29,"Montag",115,"2019-04-29"
"64","351",-1.071157,2019,4,29,"Montag",109,"2019-04-29"
"64","354",-1.071157,2019,4,29,"Montag",60,"2019-04-29"
"64","349",-1.071157,2019,4,29,"Montag",65,"2019-04-29"
"64","347",-1.071157,2019,4,29,"Montag",108,"2019-04-29"
"64","352",-1.071157,2019,4,29,"Montag",168,"2019-04-29"
"64","346",-1.071157,2019,4,29,"Montag",181,"2019-04-29"
"64","434",-1.071157,2019,4,29,"Montag",50,"2019-04-29"
"64","374",-1.071157,2019,4,26,"Freitag",41,"2019-04-26"
"64","348",-1.071157,2019,4,26,"Freitag",107,"2019-04-26"
"64","355",-1.071157,2019,4,26,"Freitag",92,"2019-04-26"
"64","351",-1.071157,2019,4,26,"Freitag",67,"2019-04-26"
"64","354",-1.071157,2019,4,26,"Freitag",40,"2019-04-26"
"64","349",-1.071157,2019,4,26,"Freitag",52,"2019-04-26"
"64","347",-1.071157,2019,4,26,"Freitag",70,"2019-04-26"
"64","352",-1.071157,2019,4,26,"Freitag",106,"2019-04-26"
"64","346",-1.071157,2019,4,26,"Freitag",115,"2019-04-26"
"64","434",-1.071157,2019,4,26,"Freitag",34,"2019-04-26"
"64","374",-1.071157,2019,4,27,"Samstag",37,"2019-04-27"
"64","348",-1.071157,2019,4,27,"Samstag",112,"2019-04-27"
"64","355",-1.071157,2019,4,27,"Samstag",97,"2019-04-27"
"64","351",-1.071157,2019,4,27,"Samstag",62,"2019-04-27"
"64","354",-1.071157,2019,4,27,"Samstag",36,"2019-04-27"
"64","349",-1.071157,2019,4,27,"Samstag",49,"2019-04-27"
"64","347",-1.071157,2019,4,27,"Samstag",67,"2019-04-27"
"64","352",-1.071157,2019,4,27,"Samstag",110,"2019-04-27"
"64","346",-1.071157,2019,4,27,"Samstag",122,"2019-04-27"
"64","434",-1.071157,2019,4,27,"Samstag",30,"2019-04-27"
"64","374",-1.071157,2019,4,28,"Sonntag",64,"2019-04-28"
"64","348",-1.071157,2019,4,28,"Sonntag",164,"2019-04-28"
"64","355",-1.071157,2019,4,28,"Sonntag",115,"2019-04-28"
"64","351",-1.071157,2019,4,28,"Sonntag",112,"2019-04-28"
"64","354",-1.071157,2019,4,28,"Sonntag",60,"2019-04-28"
"64","349",-1.071157,2019,4,28,"Sonntag",69,"2019-04-28"
"64","347",-1.071157,2019,4,28,"Sonntag",113,"2019-04-28"
"64","352",-1.071157,2019,4,28,"Sonntag",195,"2019-04-28"
"64","346",-1.071157,2019,4,28,"Sonntag",187,"2019-04-28"
"64","434",-1.071157,2019,4,28,"Sonntag",57,"2019-04-28"
"65","354",-1.558601,2019,4,5,"Freitag",38,"2019-04-05"
"65","348",-1.558601,2019,4,5,"Freitag",62,"2019-04-05"
"65","352",-1.558601,2019,4,5,"Freitag",71,"2019-04-05"
"65","346",-1.558601,2019,4,5,"Freitag",77,"2019-04-05"
"65","351",-1.558601,2019,4,5,"Freitag",54,"2019-04-05"
"65","434",-1.558601,2019,4,5,"Freitag",28,"2019-04-05"
"65","374",-1.558601,2019,4,5,"Freitag",33,"2019-04-05"
"65","355",-1.558601,2019,4,5,"Freitag",58,"2019-04-05"
"65","347",-1.558601,2019,4,5,"Freitag",52,"2019-04-05"
"65","349",-1.558601,2019,4,5,"Freitag",41,"2019-04-05"
"65","354",-1.558601,2019,4,14,"Sonntag",67,"2019-04-14"
"65","348",-1.558601,2019,4,14,"Sonntag",137,"2019-04-14"
"65","352",-1.558601,2019,4,14,"Sonntag",132,"2019-04-14"
"65","346",-1.558601,2019,4,14,"Sonntag",137,"2019-04-14"
"65","351",-1.558601,2019,4,14,"Sonntag",99,"2019-04-14"
"65","434",-1.558601,2019,4,14,"Sonntag",54,"2019-04-14"
"65","374",-1.558601,2019,4,14,"Sonntag",54,"2019-04-14"
"65","355",-1.558601,2019,4,14,"Sonntag",85,"2019-04-14"
"65","347",-1.558601,2019,4,14,"Sonntag",90,"2019-04-14"
"65","349",-1.558601,2019,4,14,"Sonntag",63,"2019-04-14"
"65","354",-1.558601,2019,4,15,"Montag",61,"2019-04-15"
"65","348",-1.558601,2019,4,15,"Montag",119,"2019-04-15"
"65","352",-1.558601,2019,4,15,"Montag",119,"2019-04-15"
"65","346",-1.558601,2019,4,15,"Montag",138,"2019-04-15"
"65","351",-1.558601,2019,4,15,"Montag",95,"2019-04-15"
"65","434",-1.558601,2019,4,15,"Montag",53,"2019-04-15"
"65","374",-1.558601,2019,4,15,"Montag",51,"2019-04-15"
"65","355",-1.558601,2019,4,15,"Montag",81,"2019-04-15"
"65","347",-1.558601,2019,4,15,"Montag",87,"2019-04-15"
"65","349",-1.558601,2019,4,15,"Montag",58,"2019-04-15"
"65","354",-1.558601,2019,4,16,"Dienstag",64,"2019-04-16"
"65","348",-1.558601,2019,4,16,"Dienstag",122,"2019-04-16"
"65","352",-1.558601,2019,4,16,"Dienstag",122,"2019-04-16"
"65","346",-1.558601,2019,4,16,"Dienstag",142,"2019-04-16"
"65","351",-1.558601,2019,4,16,"Dienstag",96,"2019-04-16"
"65","434",-1.558601,2019,4,16,"Dienstag",53,"2019-04-16"
"65","374",-1.558601,2019,4,16,"Dienstag",49,"2019-04-16"
"65","355",-1.558601,2019,4,16,"Dienstag",83,"2019-04-16"
"65","347",-1.558601,2019,4,16,"Dienstag",88,"2019-04-16"
"65","349",-1.558601,2019,4,16,"Dienstag",60,"2019-04-16"
"65","354",-1.558601,2019,4,17,"Mittwoch",62,"2019-04-17"
"65","348",-1.558601,2019,4,17,"Mittwoch",114,"2019-04-17"
"65","352",-1.558601,2019,4,17,"Mittwoch",113,"2019-04-17"
"65","346",-1.558601,2019,4,17,"Mittwoch",121,"2019-04-17"
"65","351",-1.558601,2019,4,17,"Mittwoch",92,"2019-04-17"
"65","434",-1.558601,2019,4,17,"Mittwoch",52,"2019-04-17"
"65","374",-1.558601,2019,4,17,"Mittwoch",54,"2019-04-17"
"65","355",-1.558601,2019,4,17,"Mittwoch",81,"2019-04-17"
"65","347",-1.558601,2019,4,17,"Mittwoch",86,"2019-04-17"
"65","349",-1.558601,2019,4,17,"Mittwoch",59,"2019-04-17"
"65","354",-1.558601,2019,4,18,"Donnerstag",54,"2019-04-18"
"65","348",-1.558601,2019,4,18,"Donnerstag",88,"2019-04-18"
"65","352",-1.558601,2019,4,18,"Donnerstag",87,"2019-04-18"
"65","346",-1.558601,2019,4,18,"Donnerstag",91,"2019-04-18"
"65","351",-1.558601,2019,4,18,"Donnerstag",77,"2019-04-18"
"65","434",-1.558601,2019,4,18,"Donnerstag",49,"2019-04-18"
"65","374",-1.558601,2019,4,18,"Donnerstag",51,"2019-04-18"
"65","355",-1.558601,2019,4,18,"Donnerstag",74,"2019-04-18"
"65","347",-1.558601,2019,4,18,"Donnerstag",66,"2019-04-18"
"65","349",-1.558601,2019,4,18,"Donnerstag",57,"2019-04-18"
"65","354",-1.558601,2019,4,6,"Samstag",36,"2019-04-06"
"65","348",-1.558601,2019,4,6,"Samstag",63,"2019-04-06"
"65","352",-1.558601,2019,4,6,"Samstag",63,"2019-04-06"
"65","346",-1.558601,2019,4,6,"Samstag",71,"2019-04-06"
"65","351",-1.558601,2019,4,6,"Samstag",49,"2019-04-06"
"65","434",-1.558601,2019,4,6,"Samstag",28,"2019-04-06"
"65","374",-1.558601,2019,4,6,"Samstag",27,"2019-04-06"
"65","355",-1.558601,2019,4,6,"Samstag",56,"2019-04-06"
"65","347",-1.558601,2019,4,6,"Samstag",40,"2019-04-06"
"65","349",-1.558601,2019,4,6,"Samstag",38,"2019-04-06"
"65","354",-1.558601,2019,4,7,"Sonntag",62,"2019-04-07"
"65","348",-1.558601,2019,4,7,"Sonntag",128,"2019-04-07"
"65","352",-1.558601,2019,4,7,"Sonntag",127,"2019-04-07"
"65","346",-1.558601,2019,4,7,"Sonntag",135,"2019-04-07"
"65","351",-1.558601,2019,4,7,"Sonntag",89,"2019-04-07"
"65","434",-1.558601,2019,4,7,"Sonntag",53,"2019-04-07"
"65","374",-1.558601,2019,4,7,"Sonntag",52,"2019-04-07"
"65","355",-1.558601,2019,4,7,"Sonntag",83,"2019-04-07"
"65","347",-1.558601,2019,4,7,"Sonntag",88,"2019-04-07"
"65","349",-1.558601,2019,4,7,"Sonntag",60,"2019-04-07"
"65","354",-1.558601,2019,4,8,"Montag",56,"2019-04-08"
"65","348",-1.558601,2019,4,8,"Montag",112,"2019-04-08"
"65","352",-1.558601,2019,4,8,"Montag",114,"2019-04-08"
"65","346",-1.558601,2019,4,8,"Montag",121,"2019-04-08"
"65","351",-1.558601,2019,4,8,"Montag",93,"2019-04-08"
"65","434",-1.558601,2019,4,8,"Montag",51,"2019-04-08"
"65","374",-1.558601,2019,4,8,"Montag",49,"2019-04-08"
"65","355",-1.558601,2019,4,8,"Montag",78,"2019-04-08"
"65","347",-1.558601,2019,4,8,"Montag",78,"2019-04-08"
"65","349",-1.558601,2019,4,8,"Montag",55,"2019-04-08"
"65","354",-1.558601,2019,4,9,"Dienstag",64,"2019-04-09"
"65","348",-1.558601,2019,4,9,"Dienstag",119,"2019-04-09"
"65","352",-1.558601,2019,4,9,"Dienstag",119,"2019-04-09"
"65","346",-1.558601,2019,4,9,"Dienstag",134,"2019-04-09"
"65","351",-1.558601,2019,4,9,"Dienstag",91,"2019-04-09"
"65","434",-1.558601,2019,4,9,"Dienstag",52,"2019-04-09"
"65","374",-1.558601,2019,4,9,"Dienstag",48,"2019-04-09"
"65","355",-1.558601,2019,4,9,"Dienstag",77,"2019-04-09"
"65","347",-1.558601,2019,4,9,"Dienstag",80,"2019-04-09"
"65","349",-1.558601,2019,4,9,"Dienstag",62,"2019-04-09"
"65","354",-1.558601,2019,4,10,"Mittwoch",55,"2019-04-10"
"65","348",-1.558601,2019,4,10,"Mittwoch",104,"2019-04-10"
"65","352",-1.558601,2019,4,10,"Mittwoch",108,"2019-04-10"
"65","346",-1.558601,2019,4,10,"Mittwoch",119,"2019-04-10"
"65","351",-1.558601,2019,4,10,"Mittwoch",87,"2019-04-10"
"65","434",-1.558601,2019,4,10,"Mittwoch",52,"2019-04-10"
"65","374",-1.558601,2019,4,10,"Mittwoch",51,"2019-04-10"
"65","355",-1.558601,2019,4,10,"Mittwoch",78,"2019-04-10"
"65","347",-1.558601,2019,4,10,"Mittwoch",74,"2019-04-10"
"65","349",-1.558601,2019,4,10,"Mittwoch",56,"2019-04-10"
"65","354",-1.558601,2019,4,11,"Donnerstag",52,"2019-04-11"
"65","348",-1.558601,2019,4,11,"Donnerstag",86,"2019-04-11"
"65","352",-1.558601,2019,4,11,"Donnerstag",82,"2019-04-11"
"65","346",-1.558601,2019,4,11,"Donnerstag",90,"2019-04-11"
"65","351",-1.558601,2019,4,11,"Donnerstag",71,"2019-04-11"
"65","434",-1.558601,2019,4,11,"Donnerstag",47,"2019-04-11"
"65","374",-1.558601,2019,4,11,"Donnerstag",47,"2019-04-11"
"65","355",-1.558601,2019,4,11,"Donnerstag",70,"2019-04-11"
"65","347",-1.558601,2019,4,11,"Donnerstag",67,"2019-04-11"
"65","349",-1.558601,2019,4,11,"Donnerstag",50,"2019-04-11"
"65","354",-1.558601,2019,4,12,"Freitag",35,"2019-04-12"
"65","348",-1.558601,2019,4,12,"Freitag",61,"2019-04-12"
"65","352",-1.558601,2019,4,12,"Freitag",70,"2019-04-12"
"65","346",-1.558601,2019,4,12,"Freitag",73,"2019-04-12"
"65","351",-1.558601,2019,4,12,"Freitag",55,"2019-04-12"
"65","434",-1.558601,2019,4,12,"Freitag",30,"2019-04-12"
"65","374",-1.558601,2019,4,12,"Freitag",32,"2019-04-12"
"65","355",-1.558601,2019,4,12,"Freitag",58,"2019-04-12"
"65","347",-1.558601,2019,4,12,"Freitag",55,"2019-04-12"
"65","349",-1.558601,2019,4,12,"Freitag",39,"2019-04-12"
"65","354",-1.558601,2019,4,13,"Samstag",39,"2019-04-13"
"65","348",-1.558601,2019,4,13,"Samstag",64,"2019-04-13"
"65","352",-1.558601,2019,4,13,"Samstag",67,"2019-04-13"
"65","346",-1.558601,2019,4,13,"Samstag",74,"2019-04-13"
"65","351",-1.558601,2019,4,13,"Samstag",54,"2019-04-13"
"65","434",-1.558601,2019,4,13,"Samstag",30,"2019-04-13"
"65","374",-1.558601,2019,4,13,"Samstag",31,"2019-04-13"
"65","355",-1.558601,2019,4,13,"Samstag",56,"2019-04-13"
"65","347",-1.558601,2019,4,13,"Samstag",45,"2019-04-13"
"65","349",-1.558601,2019,4,13,"Samstag",41,"2019-04-13"
"65","354",-1.558601,2019,3,31,"Sonntag",55,"2019-03-31"
"65","348",-1.558601,2019,3,31,"Sonntag",112,"2019-03-31"
"65","352",-1.558601,2019,3,31,"Sonntag",114,"2019-03-31"
"65","346",-1.558601,2019,3,31,"Sonntag",129,"2019-03-31"
"65","351",-1.558601,2019,3,31,"Sonntag",89,"2019-03-31"
"65","434",-1.558601,2019,3,31,"Sonntag",47,"2019-03-31"
"65","374",-1.558601,2019,3,31,"Sonntag",50,"2019-03-31"
"65","355",-1.558601,2019,3,31,"Sonntag",79,"2019-03-31"
"65","347",-1.558601,2019,3,31,"Sonntag",89,"2019-03-31"
"65","349",-1.558601,2019,3,31,"Sonntag",55,"2019-03-31"
"65","354",-1.558601,2019,4,1,"Montag",53,"2019-04-01"
"65","348",-1.558601,2019,4,1,"Montag",112,"2019-04-01"
"65","352",-1.558601,2019,4,1,"Montag",112,"2019-04-01"
"65","346",-1.558601,2019,4,1,"Montag",125,"2019-04-01"
"65","351",-1.558601,2019,4,1,"Montag",85,"2019-04-01"
"65","434",-1.558601,2019,4,1,"Montag",50,"2019-04-01"
"65","374",-1.558601,2019,4,1,"Montag",45,"2019-04-01"
"65","355",-1.558601,2019,4,1,"Montag",75,"2019-04-01"
"65","347",-1.558601,2019,4,1,"Montag",80,"2019-04-01"
"65","349",-1.558601,2019,4,1,"Montag",54,"2019-04-01"
"65","354",-1.558601,2019,4,2,"Dienstag",52,"2019-04-02"
"65","348",-1.558601,2019,4,2,"Dienstag",114,"2019-04-02"
"65","352",-1.558601,2019,4,2,"Dienstag",113,"2019-04-02"
"65","346",-1.558601,2019,4,2,"Dienstag",129,"2019-04-02"
"65","351",-1.558601,2019,4,2,"Dienstag",84,"2019-04-02"
"65","434",-1.558601,2019,4,2,"Dienstag",50,"2019-04-02"
"65","374",-1.558601,2019,4,2,"Dienstag",52,"2019-04-02"
"65","355",-1.558601,2019,4,2,"Dienstag",70,"2019-04-02"
"65","347",-1.558601,2019,4,2,"Dienstag",77,"2019-04-02"
"65","349",-1.558601,2019,4,2,"Dienstag",54,"2019-04-02"
"65","354",-1.558601,2019,4,3,"Mittwoch",52,"2019-04-03"
"65","348",-1.558601,2019,4,3,"Mittwoch",105,"2019-04-03"
"65","352",-1.558601,2019,4,3,"Mittwoch",109,"2019-04-03"
"65","346",-1.558601,2019,4,3,"Mittwoch",120,"2019-04-03"
"65","351",-1.558601,2019,4,3,"Mittwoch",83,"2019-04-03"
"65","434",-1.558601,2019,4,3,"Mittwoch",46,"2019-04-03"
"65","374",-1.558601,2019,4,3,"Mittwoch",47,"2019-04-03"
"65","355",-1.558601,2019,4,3,"Mittwoch",73,"2019-04-03"
"65","347",-1.558601,2019,4,3,"Mittwoch",74,"2019-04-03"
"65","349",-1.558601,2019,4,3,"Mittwoch",52,"2019-04-03"
"65","354",-1.558601,2019,4,4,"Donnerstag",49,"2019-04-04"
"65","348",-1.558601,2019,4,4,"Donnerstag",82,"2019-04-04"
"65","352",-1.558601,2019,4,4,"Donnerstag",84,"2019-04-04"
"65","346",-1.558601,2019,4,4,"Donnerstag",92,"2019-04-04"
"65","351",-1.558601,2019,4,4,"Donnerstag",69,"2019-04-04"
"65","434",-1.558601,2019,4,4,"Donnerstag",47,"2019-04-04"
"65","374",-1.558601,2019,4,4,"Donnerstag",47,"2019-04-04"
"65","355",-1.558601,2019,4,4,"Donnerstag",67,"2019-04-04"
"65","347",-1.558601,2019,4,4,"Donnerstag",64,"2019-04-04"
"65","349",-1.558601,2019,4,4,"Donnerstag",49,"2019-04-04"
"65","354",-1.558601,2019,4,22,"Montag",63,"2019-04-22"
"65","348",-1.558601,2019,4,22,"Montag",120,"2019-04-22"
"65","352",-1.558601,2019,4,22,"Montag",122,"2019-04-22"
"65","346",-1.558601,2019,4,22,"Montag",144,"2019-04-22"
"65","351",-1.558601,2019,4,22,"Montag",96,"2019-04-22"
"65","434",-1.558601,2019,4,22,"Montag",53,"2019-04-22"
"65","374",-1.558601,2019,4,22,"Montag",49,"2019-04-22"
"65","355",-1.558601,2019,4,22,"Montag",83,"2019-04-22"
"65","347",-1.558601,2019,4,22,"Montag",91,"2019-04-22"
"65","349",-1.558601,2019,4,22,"Montag",60,"2019-04-22"
"65","354",-1.558601,2019,4,19,"Freitag",39,"2019-04-19"
"65","348",-1.558601,2019,4,19,"Freitag",67,"2019-04-19"
"65","352",-1.558601,2019,4,19,"Freitag",75,"2019-04-19"
"65","346",-1.558601,2019,4,19,"Freitag",78,"2019-04-19"
"65","351",-1.558601,2019,4,19,"Freitag",59,"2019-04-19"
"65","434",-1.558601,2019,4,19,"Freitag",32,"2019-04-19"
"65","374",-1.558601,2019,4,19,"Freitag",35,"2019-04-19"
"65","355",-1.558601,2019,4,19,"Freitag",58,"2019-04-19"
"65","347",-1.558601,2019,4,19,"Freitag",57,"2019-04-19"
"65","349",-1.558601,2019,4,19,"Freitag",43,"2019-04-19"
"65","354",-1.558601,2019,4,20,"Samstag",42,"2019-04-20"
"65","348",-1.558601,2019,4,20,"Samstag",71,"2019-04-20"
"65","352",-1.558601,2019,4,20,"Samstag",72,"2019-04-20"
"65","346",-1.558601,2019,4,20,"Samstag",80,"2019-04-20"
"65","351",-1.558601,2019,4,20,"Samstag",59,"2019-04-20"
"65","434",-1.558601,2019,4,20,"Samstag",30,"2019-04-20"
"65","374",-1.558601,2019,4,20,"Samstag",33,"2019-04-20"
"65","355",-1.558601,2019,4,20,"Samstag",58,"2019-04-20"
"65","347",-1.558601,2019,4,20,"Samstag",48,"2019-04-20"
"65","349",-1.558601,2019,4,20,"Samstag",45,"2019-04-20"
"65","354",-1.558601,2019,4,21,"Sonntag",68,"2019-04-21"
"65","348",-1.558601,2019,4,21,"Sonntag",144,"2019-04-21"
"65","352",-1.558601,2019,4,21,"Sonntag",138,"2019-04-21"
"65","346",-1.558601,2019,4,21,"Sonntag",146,"2019-04-21"
"65","351",-1.558601,2019,4,21,"Sonntag",97,"2019-04-21"
"65","434",-1.558601,2019,4,21,"Sonntag",57,"2019-04-21"
"65","374",-1.558601,2019,4,21,"Sonntag",58,"2019-04-21"
"65","355",-1.558601,2019,4,21,"Sonntag",88,"2019-04-21"
"65","347",-1.558601,2019,4,21,"Sonntag",90,"2019-04-21"
"65","349",-1.558601,2019,4,21,"Sonntag",64,"2019-04-21"
"65","354",-1.558601,2019,4,26,"Freitag",37,"2019-04-26"
"65","348",-1.558601,2019,4,26,"Freitag",68,"2019-04-26"
"65","352",-1.558601,2019,4,26,"Freitag",78,"2019-04-26"
"65","346",-1.558601,2019,4,26,"Freitag",76,"2019-04-26"
"65","351",-1.558601,2019,4,26,"Freitag",58,"2019-04-26"
"65","434",-1.558601,2019,4,26,"Freitag",31,"2019-04-26"
"65","374",-1.558601,2019,4,26,"Freitag",33,"2019-04-26"
"65","355",-1.558601,2019,4,26,"Freitag",57,"2019-04-26"
"65","347",-1.558601,2019,4,26,"Freitag",55,"2019-04-26"
"65","349",-1.558601,2019,4,26,"Freitag",40,"2019-04-26"
"65","354",-1.558601,2019,4,23,"Dienstag",69,"2019-04-23"
"65","348",-1.558601,2019,4,23,"Dienstag",127,"2019-04-23"
"65","352",-1.558601,2019,4,23,"Dienstag",127,"2019-04-23"
"65","346",-1.558601,2019,4,23,"Dienstag",158,"2019-04-23"
"65","351",-1.558601,2019,4,23,"Dienstag",99,"2019-04-23"
"65","434",-1.558601,2019,4,23,"Dienstag",54,"2019-04-23"
"65","374",-1.558601,2019,4,23,"Dienstag",51,"2019-04-23"
"65","355",-1.558601,2019,4,23,"Dienstag",86,"2019-04-23"
"65","347",-1.558601,2019,4,23,"Dienstag",89,"2019-04-23"
"65","349",-1.558601,2019,4,23,"Dienstag",65,"2019-04-23"
"65","354",-1.558601,2019,4,24,"Mittwoch",65,"2019-04-24"
"65","348",-1.558601,2019,4,24,"Mittwoch",118,"2019-04-24"
"65","352",-1.558601,2019,4,24,"Mittwoch",119,"2019-04-24"
"65","346",-1.558601,2019,4,24,"Mittwoch",149,"2019-04-24"
"65","351",-1.558601,2019,4,24,"Mittwoch",95,"2019-04-24"
"65","434",-1.558601,2019,4,24,"Mittwoch",54,"2019-04-24"
"65","374",-1.558601,2019,4,24,"Mittwoch",56,"2019-04-24"
"65","355",-1.558601,2019,4,24,"Mittwoch",84,"2019-04-24"
"65","347",-1.558601,2019,4,24,"Mittwoch",88,"2019-04-24"
"65","349",-1.558601,2019,4,24,"Mittwoch",64,"2019-04-24"
"65","354",-1.558601,2019,4,25,"Donnerstag",53,"2019-04-25"
"65","348",-1.558601,2019,4,25,"Donnerstag",86,"2019-04-25"
"65","352",-1.558601,2019,4,25,"Donnerstag",83,"2019-04-25"
"65","346",-1.558601,2019,4,25,"Donnerstag",88,"2019-04-25"
"65","351",-1.558601,2019,4,25,"Donnerstag",76,"2019-04-25"
"65","434",-1.558601,2019,4,25,"Donnerstag",51,"2019-04-25"
"65","374",-1.558601,2019,4,25,"Donnerstag",50,"2019-04-25"
"65","355",-1.558601,2019,4,25,"Donnerstag",77,"2019-04-25"
"65","347",-1.558601,2019,4,25,"Donnerstag",67,"2019-04-25"
"65","349",-1.558601,2019,4,25,"Donnerstag",64,"2019-04-25"
"65","354",-1.558601,2019,4,27,"Samstag",40,"2019-04-27"
"65","348",-1.558601,2019,4,27,"Samstag",69,"2019-04-27"
"65","352",-1.558601,2019,4,27,"Samstag",71,"2019-04-27"
"65","346",-1.558601,2019,4,27,"Samstag",74,"2019-04-27"
"65","351",-1.558601,2019,4,27,"Samstag",54,"2019-04-27"
"65","434",-1.558601,2019,4,27,"Samstag",27,"2019-04-27"
"65","374",-1.558601,2019,4,27,"Samstag",29,"2019-04-27"
"65","355",-1.558601,2019,4,27,"Samstag",56,"2019-04-27"
"65","347",-1.558601,2019,4,27,"Samstag",46,"2019-04-27"
"65","349",-1.558601,2019,4,27,"Samstag",44,"2019-04-27"
"65","354",-1.558601,2019,4,28,"Sonntag",58,"2019-04-28"
"65","348",-1.558601,2019,4,28,"Sonntag",123,"2019-04-28"
"65","352",-1.558601,2019,4,28,"Sonntag",126,"2019-04-28"
"65","346",-1.558601,2019,4,28,"Sonntag",144,"2019-04-28"
"65","351",-1.558601,2019,4,28,"Sonntag",96,"2019-04-28"
"65","434",-1.558601,2019,4,28,"Sonntag",52,"2019-04-28"
"65","374",-1.558601,2019,4,28,"Sonntag",53,"2019-04-28"
"65","355",-1.558601,2019,4,28,"Sonntag",89,"2019-04-28"
"65","347",-1.558601,2019,4,28,"Sonntag",93,"2019-04-28"
"65","349",-1.558601,2019,4,28,"Sonntag",58,"2019-04-28"
"65","354",-1.558601,2019,4,29,"Montag",59,"2019-04-29"
"65","348",-1.558601,2019,4,29,"Montag",118,"2019-04-29"
"65","352",-1.558601,2019,4,29,"Montag",116,"2019-04-29"
"65","346",-1.558601,2019,4,29,"Montag",139,"2019-04-29"
"65","351",-1.558601,2019,4,29,"Montag",92,"2019-04-29"
"65","434",-1.558601,2019,4,29,"Montag",53,"2019-04-29"
"65","374",-1.558601,2019,4,29,"Montag",49,"2019-04-29"
"65","355",-1.558601,2019,4,29,"Montag",82,"2019-04-29"
"65","347",-1.558601,2019,4,29,"Montag",86,"2019-04-29"
"65","349",-1.558601,2019,4,29,"Montag",61,"2019-04-29"
"66","374",-2.517284,2019,4,15,"Montag",54,"2019-04-15"
"66","355",-2.517284,2019,4,15,"Montag",86,"2019-04-15"
"66","348",-2.517284,2019,4,15,"Montag",106,"2019-04-15"
"66","349",-2.517284,2019,4,15,"Montag",57,"2019-04-15"
"66","346",-2.517284,2019,4,15,"Montag",128,"2019-04-15"
"66","351",-2.517284,2019,4,15,"Montag",90,"2019-04-15"
"66","352",-2.517284,2019,4,15,"Montag",123,"2019-04-15"
"66","347",-2.517284,2019,4,15,"Montag",83,"2019-04-15"
"66","354",-2.517284,2019,4,15,"Montag",56,"2019-04-15"
"66","434",-2.517284,2019,4,15,"Montag",57,"2019-04-15"
"66","374",-2.517284,2019,4,27,"Samstag",36,"2019-04-27"
